source,source_url,collected_at,target_champion_name,target_champion_slug,position,counter_rank,counter_champion_name,counter_champion_slug,win_rate,games
u.gg,https://u.gg/lol/champions/pantheon/counter,2026-06-06T10:30:46.579331+00:00,Pantheon,pantheon,UTILITY,5,Sona,sona,54.88,430
u.gg,https://u.gg/lol/champions/poppy/counter,2026-06-06T10:30:49.192843+00:00,Poppy,poppy,UTILITY,1,Maokai,maokai,57.41,216
u.gg,https://u.gg/lol/champions/poppy/counter,2026-06-06T10:30:49.192843+00:00,Poppy,poppy,UTILITY,2,Senna,senna,52.58,582
u.gg,https://u.gg/lol/champions/poppy/counter,2026-06-06T10:30:49.192843+00:00,Poppy,poppy,UTILITY,3,Thresh,thresh,52.51,1434
u.gg,https://u.gg/lol/champions/poppy/counter,2026-06-06T10:30:49.192843+00:00,Poppy,poppy,UTILITY,4,Janna,janna,52.27,331
u.gg,https://u.gg/lol/champions/poppy/counter,2026-06-06T10:30:49.192843+00:00,Poppy,poppy,UTILITY,5,Nami,nami,52.18,780
u.gg,https://u.gg/lol/champions/samira/counter,2026-06-06T10:30:51.006501+00:00,Samira,samira,BOTTOM,1,Veigar,veigar,58.77,325
u.gg,https://u.gg/lol/champions/samira/counter,2026-06-06T10:30:51.006501+00:00,Samira,samira,BOTTOM,2,Karthus,karthus,55.33,338
u.gg,https://u.gg/lol/champions/samira/counter,2026-06-06T10:30:51.006501+00:00,Samira,samira,BOTTOM,3,Swain,swain,55.33,441
u.gg,https://u.gg/lol/champions/samira/counter,2026-06-06T10:30:51.006501+00:00,Samira,samira,BOTTOM,4,Jinx,jinx,54.31,4266
u.gg,https://u.gg/lol/champions/samira/counter,2026-06-06T10:30:51.006501+00:00,Samira,samira,BOTTOM,5,Nilah,nilah,54.09,795
u.gg,https://u.gg/lol/champions/masteryi/counter,2026-06-06T10:30:55.395668+00:00,MasterYi,masteryi,JUNGLE,1,MonkeyKing,wukong,55.7,2151
u.gg,https://u.gg/lol/champions/masteryi/counter,2026-06-06T10:30:55.395668+00:00,MasterYi,masteryi,JUNGLE,2,RekSai,reksai,54.55,1012
u.gg,https://u.gg/lol/champions/masteryi/counter,2026-06-06T10:30:55.395668+00:00,MasterYi,masteryi,JUNGLE,3,Rammus,rammus,53.62,2001
u.gg,https://u.gg/lol/champions/masteryi/counter,2026-06-06T10:30:55.395668+00:00,MasterYi,masteryi,JUNGLE,4,Elise,elise,53.42,936
u.gg,https://u.gg/lol/champions/masteryi/counter,2026-06-06T10:30:55.395668+00:00,MasterYi,masteryi,JUNGLE,5,Warwick,warwick,53.14,1481
u.gg,https://u.gg/lol/champions/shen/counter,2026-06-06T10:30:57.976127+00:00,Shen,shen,TOP,1,Warwick,warwick,54.64,366
u.gg,https://u.gg/lol/champions/shen/counter,2026-06-06T10:30:57.976127+00:00,Shen,shen,TOP,2,Kled,kled,53.16,459
u.gg,https://u.gg/lol/champions/shen/counter,2026-06-06T10:30:57.976127+00:00,Shen,shen,TOP,3,Tryndamere,tryndamere,52.99,787
u.gg,https://u.gg/lol/champions/shen/counter,2026-06-06T10:30:57.976127+00:00,Shen,shen,TOP,4,Garen,garen,52.76,2574
u.gg,https://u.gg/lol/champions/shen/counter,2026-06-06T10:30:57.976127+00:00,Shen,shen,TOP,5,Sett,sett,52.75,1475
u.gg,https://u.gg/lol/champions/draven/counter,2026-06-06T10:30:59.997681+00:00,Draven,draven,BOTTOM,1,Velkoz,velkoz,57.75,329
u.gg,https://u.gg/lol/champions/draven/counter,2026-06-06T10:30:59.997681+00:00,Draven,draven,BOTTOM,2,Mel,mel,55.67,494
u.gg,https://u.gg/lol/champions/draven/counter,2026-06-06T10:30:59.997681+00:00,Draven,draven,BOTTOM,3,Senna,senna,54.66,2027
u.gg,https://u.gg/lol/champions/draven/counter,2026-06-06T10:30:59.997681+00:00,Draven,draven,BOTTOM,4,Seraphine,seraphine,54.64,582
u.gg,https://u.gg/lol/champions/draven/counter,2026-06-06T10:30:59.997681+00:00,Draven,draven,BOTTOM,5,KogMaw,kogmaw,54.57,667
u.gg,https://u.gg/lol/champions/singed/counter,2026-06-06T10:31:02.388787+00:00,Singed,singed,TOP,1,Gangplank,gangplank,56.45,1054
u.gg,https://u.gg/lol/champions/singed/counter,2026-06-06T10:31:02.388787+00:00,Singed,singed,TOP,2,Kayle,kayle,55.9,991
u.gg,https://u.gg/lol/champions/singed/counter,2026-06-06T10:31:02.388787+00:00,Singed,singed,TOP,3,XinZhao,xinzhao,54.02,485
u.gg,https://u.gg/lol/champions/singed/counter,2026-06-06T10:31:02.388787+00:00,Singed,singed,TOP,4,Quinn,quinn,52.97,185
u.gg,https://u.gg/lol/champions/singed/counter,2026-06-06T10:31:02.388787+00:00,Singed,singed,TOP,5,Urgot,urgot,52.14,583
u.gg,https://u.gg/lol/champions/velkoz/counter,2026-06-06T10:31:04.774383+00:00,Velkoz,velkoz,UTILITY,1,Taric,taric,56.64,226
u.gg,https://u.gg/lol/champions/velkoz/counter,2026-06-06T10:31:04.774383+00:00,Velkoz,velkoz,UTILITY,2,Galio,galio,53.64,220
u.gg,https://u.gg/lol/champions/velkoz/counter,2026-06-06T10:31:04.774383+00:00,Velkoz,velkoz,UTILITY,3,Shaco,shaco,53.26,291
u.gg,https://u.gg/lol/champions/velkoz/counter,2026-06-06T10:31:04.774383+00:00,Velkoz,velkoz,UTILITY,4,Blitzcrank,blitzcrank,52.8,1322
u.gg,https://u.gg/lol/champions/velkoz/counter,2026-06-06T10:31:04.774383+00:00,Velkoz,velkoz,UTILITY,5,TahmKench,tahmkench,52.69,501
u.gg,https://u.gg/lol/champions/wukong/counter,2026-06-06T10:31:07.462753+00:00,MonkeyKing,wukong,JUNGLE,1,Karthus,karthus,54.29,361
u.gg,https://u.gg/lol/champions/wukong/counter,2026-06-06T10:31:07.462753+00:00,MonkeyKing,wukong,JUNGLE,2,Aatrox,aatrox,53.82,301
u.gg,https://u.gg/lol/champions/wukong/counter,2026-06-06T10:31:07.462753+00:00,MonkeyKing,wukong,JUNGLE,3,FiddleSticks,fiddlesticks,53.36,506
u.gg,https://u.gg/lol/champions/wukong/counter,2026-06-06T10:31:07.462753+00:00,MonkeyKing,wukong,JUNGLE,4,Udyr,udyr,53.34,613
u.gg,https://u.gg/lol/champions/wukong/counter,2026-06-06T10:31:07.462753+00:00,MonkeyKing,wukong,JUNGLE,5,Shyvana,shyvana,52.99,1102
u.gg,https://u.gg/lol/champions/tryndamere/counter,2026-06-06T10:31:10.925978+00:00,Tryndamere,tryndamere,TOP,1,Malphite,malphite,56.5,2099
u.gg,https://u.gg/lol/champions/tryndamere/counter,2026-06-06T10:31:10.925978+00:00,Tryndamere,tryndamere,TOP,2,Poppy,poppy,54.51,233
u.gg,https://u.gg/lol/champions/tryndamere/counter,2026-06-06T10:31:10.925978+00:00,Tryndamere,tryndamere,TOP,3,Teemo,teemo,54.35,1023
u.gg,https://u.gg/lol/champions/tryndamere/counter,2026-06-06T10:31:10.925978+00:00,Tryndamere,tryndamere,TOP,4,Quinn,quinn,53.96,265
u.gg,https://u.gg/lol/champions/tryndamere/counter,2026-06-06T10:31:10.925978+00:00,Tryndamere,tryndamere,TOP,5,Volibear,volibear,53.57,616
u.gg,https://u.gg/lol/champions/zeri/counter,2026-06-06T10:31:15.135671+00:00,Zeri,zeri,BOTTOM,1,Tristana,tristana,53.06,1291
u.gg,https://u.gg/lol/champions/zeri/counter,2026-06-06T10:31:15.135671+00:00,Zeri,zeri,BOTTOM,2,KogMaw,kogmaw,52.71,554
u.gg,https://u.gg/lol/champions/zeri/counter,2026-06-06T10:31:15.135671+00:00,Zeri,zeri,BOTTOM,3,Brand,brand,52.67,917
u.gg,https://u.gg/lol/champions/zeri/counter,2026-06-06T10:31:15.135671+00:00,Zeri,zeri,BOTTOM,4,Karthus,karthus,52.3,304
u.gg,https://u.gg/lol/champions/zeri/counter,2026-06-06T10:31:15.135671+00:00,Zeri,zeri,BOTTOM,5,Jinx,jinx,51.96,3641
u.gg,https://u.gg/lol/champions/shaco/counter,2026-06-06T10:31:19.364284+00:00,Shaco,shaco,JUNGLE,1,Nocturne,nocturne,53.43,2785
u.gg,https://u.gg/lol/champions/shaco/counter,2026-06-06T10:31:19.364284+00:00,Shaco,shaco,JUNGLE,2,Jax,jax,52.99,385
u.gg,https://u.gg/lol/champions/shaco/counter,2026-06-06T10:31:19.364284+00:00,Shaco,shaco,JUNGLE,3,Briar,briar,52.72,1472
u.gg,https://u.gg/lol/champions/shaco/counter,2026-06-06T10:31:19.364284+00:00,Shaco,shaco,JUNGLE,4,Belveth,belveth,52.53,632
u.gg,https://u.gg/lol/champions/shaco/counter,2026-06-06T10:31:19.364284+00:00,Shaco,shaco,JUNGLE,5,Ivern,ivern,52.45,368
u.gg,https://u.gg/lol/champions/taliyah/counter,2026-06-06T10:31:23.583946+00:00,Taliyah,taliyah,MIDDLE,1,Brand,brand,61.43,140
u.gg,https://u.gg/lol/champions/taliyah/counter,2026-06-06T10:31:23.583946+00:00,Taliyah,taliyah,MIDDLE,2,Katarina,katarina,58.81,539
u.gg,https://u.gg/lol/champions/taliyah/counter,2026-06-06T10:31:23.583946+00:00,Taliyah,taliyah,MIDDLE,3,Zoe,zoe,57.23,311
u.gg,https://u.gg/lol/champions/taliyah/counter,2026-06-06T10:31:23.583946+00:00,Taliyah,taliyah,MIDDLE,4,Cassiopeia,cassiopeia,56.59,258
u.gg,https://u.gg/lol/champions/taliyah/counter,2026-06-06T10:31:23.583946+00:00,Taliyah,taliyah,MIDDLE,5,Diana,diana,56.58,433
u.gg,https://u.gg/lol/champions/drmundo/counter,2026-06-06T10:31:26.222670+00:00,DrMundo,drmundo,TOP,1,Ambessa,ambessa,56.65,775
u.gg,https://u.gg/lol/champions/drmundo/counter,2026-06-06T10:31:26.222670+00:00,DrMundo,drmundo,TOP,2,Yone,yone,55.1,1677
u.gg,https://u.gg/lol/champions/drmundo/counter,2026-06-06T10:31:26.222670+00:00,DrMundo,drmundo,TOP,3,XinZhao,xinzhao,54.36,528
u.gg,https://u.gg/lol/champions/drmundo/counter,2026-06-06T10:31:26.222670+00:00,DrMundo,drmundo,TOP,4,Warwick,warwick,54.17,288
u.gg,https://u.gg/lol/champions/drmundo/counter,2026-06-06T10:31:26.222670+00:00,DrMundo,drmundo,TOP,5,Vayne,vayne,53.85,949
u.gg,https://u.gg/lol/champions/gragas/counter,2026-06-06T10:31:28.542796+00:00,Gragas,gragas,TOP,1,Olaf,olaf,54.39,513
u.gg,https://u.gg/lol/champions/gragas/counter,2026-06-06T10:31:28.542796+00:00,Gragas,gragas,TOP,2,Warwick,warwick,53.72,242
u.gg,https://u.gg/lol/champions/gragas/counter,2026-06-06T10:31:28.542796+00:00,Gragas,gragas,TOP,3,Shen,shen,53.47,634
u.gg,https://u.gg/lol/champions/gragas/counter,2026-06-06T10:31:28.542796+00:00,Gragas,gragas,TOP,4,Anivia,anivia,52.73,165
u.gg,https://u.gg/lol/champions/gragas/counter,2026-06-06T10:31:28.542796+00:00,Gragas,gragas,TOP,5,Zaahen,zaahen,52.63,456
u.gg,https://u.gg/lol/champions/sona/counter,2026-06-06T10:31:31.415432+00:00,Sona,sona,UTILITY,1,Taric,taric,53.57,224
u.gg,https://u.gg/lol/champions/sona/counter,2026-06-06T10:31:31.415432+00:00,Sona,sona,UTILITY,2,Thresh,thresh,52.78,2126
u.gg,https://u.gg/lol/champions/sona/counter,2026-06-06T10:31:31.415432+00:00,Sona,sona,UTILITY,3,Nautilus,nautilus,52.02,1953
u.gg,https://u.gg/lol/champions/sona/counter,2026-06-06T10:31:31.415432+00:00,Sona,sona,UTILITY,4,Bard,bard,51.63,1408
u.gg,https://u.gg/lol/champions/sona/counter,2026-06-06T10:31:31.415432+00:00,Sona,sona,UTILITY,5,Leona,leona,51.24,1331
u.gg,https://u.gg/lol/champions/riven/counter,2026-06-06T10:31:34.214740+00:00,Riven,riven,TOP,1,Malphite,malphite,55.94,1634
u.gg,https://u.gg/lol/champions/riven/counter,2026-06-06T10:31:34.214740+00:00,Riven,riven,TOP,2,Renekton,renekton,55.26,1748
u.gg,https://u.gg/lol/champions/riven/counter,2026-06-06T10:31:34.214740+00:00,Riven,riven,TOP,3,Quinn,quinn,54.88,297
u.gg,https://u.gg/lol/champions/riven/counter,2026-06-06T10:31:34.214740+00:00,Riven,riven,TOP,4,Urgot,urgot,54.57,634
u.gg,https://u.gg/lol/champions/riven/counter,2026-06-06T10:31:34.214740+00:00,Riven,riven,TOP,5,Olaf,olaf,54.36,436
u.gg,https://u.gg/lol/champions/gwen/counter,2026-06-06T10:31:37.047991+00:00,Gwen,gwen,TOP,1,Singed,singed,61.27,377
u.gg,https://u.gg/lol/champions/gwen/counter,2026-06-06T10:31:37.047991+00:00,Gwen,gwen,TOP,2,Poppy,poppy,58.48,171
u.gg,https://u.gg/lol/champions/gwen/counter,2026-06-06T10:31:37.047991+00:00,Gwen,gwen,TOP,3,Vayne,vayne,57.69,260
u.gg,https://u.gg/lol/champions/gwen/counter,2026-06-06T10:31:37.047991+00:00,Gwen,gwen,TOP,4,Garen,garen,57.61,1045
u.gg,https://u.gg/lol/champions/gwen/counter,2026-06-06T10:31:37.047991+00:00,Gwen,gwen,TOP,5,Tryndamere,tryndamere,56.34,426
u.gg,https://u.gg/lol/champions/nasus/counter,2026-06-06T10:31:40.989581+00:00,Nasus,nasus,TOP,1,Shen,shen,56.7,739
u.gg,https://u.gg/lol/champions/nasus/counter,2026-06-06T10:31:40.989581+00:00,Nasus,nasus,TOP,2,KSante,ksante,55.74,741
u.gg,https://u.gg/lol/champions/nasus/counter,2026-06-06T10:31:40.989581+00:00,Nasus,nasus,TOP,3,Garen,garen,55.36,2202
u.gg,https://u.gg/lol/champions/nasus/counter,2026-06-06T10:31:40.989581+00:00,Nasus,nasus,TOP,4,Ornn,ornn,54.09,832
u.gg,https://u.gg/lol/champions/nasus/counter,2026-06-06T10:31:40.989581+00:00,Nasus,nasus,TOP,5,Yone,yone,53.99,1091
u.gg,https://u.gg/lol/champions/akshan/counter,2026-06-06T10:31:44.754358+00:00,Akshan,akshan,MIDDLE,1,XinZhao,xinzhao,58.25,388
u.gg,https://u.gg/lol/champions/akshan/counter,2026-06-06T10:31:44.754358+00:00,Akshan,akshan,MIDDLE,2,Taliyah,taliyah,56.45,349
u.gg,https://u.gg/lol/champions/akshan/counter,2026-06-06T10:31:44.754358+00:00,Akshan,akshan,MIDDLE,3,Vladimir,vladimir,55.83,1003
u.gg,https://u.gg/lol/champions/akshan/counter,2026-06-06T10:31:44.754358+00:00,Akshan,akshan,MIDDLE,4,Yasuo,yasuo,54.57,1028
u.gg,https://u.gg/lol/champions/akshan/counter,2026-06-06T10:31:44.754358+00:00,Akshan,akshan,MIDDLE,5,Riven,riven,54.43,237
u.gg,https://u.gg/lol/champions/nunu/counter,2026-06-06T10:31:46.712483+00:00,Nunu,nunu,JUNGLE,1,Evelynn,evelynn,56.94,360
u.gg,https://u.gg/lol/champions/nunu/counter,2026-06-06T10:31:46.712483+00:00,Nunu,nunu,JUNGLE,2,Briar,briar,55.12,615
u.gg,https://u.gg/lol/champions/nunu/counter,2026-06-06T10:31:46.712483+00:00,Nunu,nunu,JUNGLE,3,Skarner,skarner,54.49,156
u.gg,https://u.gg/lol/champions/nunu/counter,2026-06-06T10:31:46.712483+00:00,Nunu,nunu,JUNGLE,4,Volibear,volibear,53.96,139
u.gg,https://u.gg/lol/champions/nunu/counter,2026-06-06T10:31:46.712483+00:00,Nunu,nunu,JUNGLE,5,FiddleSticks,fiddlesticks,53.31,302
u.gg,https://u.gg/lol/champions/vladimir/counter,2026-06-06T10:31:49.928646+00:00,Vladimir,vladimir,MIDDLE,1,Anivia,anivia,53.76,1224
u.gg,https://u.gg/lol/champions/vladimir/counter,2026-06-06T10:31:49.928646+00:00,Vladimir,vladimir,MIDDLE,2,Malzahar,malzahar,52.68,2654
u.gg,https://u.gg/lol/champions/vladimir/counter,2026-06-06T10:31:49.928646+00:00,Vladimir,vladimir,MIDDLE,3,AurelionSol,aurelionsol,52.23,716
u.gg,https://u.gg/lol/champions/vladimir/counter,2026-06-06T10:31:49.928646+00:00,Vladimir,vladimir,MIDDLE,4,Zoe,zoe,51.44,1077
u.gg,https://u.gg/lol/champions/vladimir/counter,2026-06-06T10:31:49.928646+00:00,Vladimir,vladimir,MIDDLE,5,Velkoz,velkoz,51.09,503
u.gg,https://u.gg/lol/champions/maokai/counter,2026-06-06T10:31:52.176096+00:00,Maokai,maokai,UTILITY,1,Swain,swain,57.5,280
u.gg,https://u.gg/lol/champions/maokai/counter,2026-06-06T10:31:52.176096+00:00,Maokai,maokai,UTILITY,2,Renata,renata,55.41,157
u.gg,https://u.gg/lol/champions/maokai/counter,2026-06-06T10:31:52.176096+00:00,Maokai,maokai,UTILITY,3,Senna,senna,54.15,759
u.gg,https://u.gg/lol/champions/maokai/counter,2026-06-06T10:31:52.176096+00:00,Maokai,maokai,UTILITY,4,Zilean,zilean,53.17,284
u.gg,https://u.gg/lol/champions/maokai/counter,2026-06-06T10:31:52.176096+00:00,Maokai,maokai,UTILITY,5,Janna,janna,52.95,440
u.gg,https://u.gg/lol/champions/qiyana/counter,2026-06-06T10:31:54.531424+00:00,Qiyana,qiyana,MIDDLE,1,Malphite,malphite,58.36,305
u.gg,https://u.gg/lol/champions/qiyana/counter,2026-06-06T10:31:54.531424+00:00,Qiyana,qiyana,MIDDLE,2,Vex,vex,54.43,474
u.gg,https://u.gg/lol/champions/qiyana/counter,2026-06-06T10:31:54.531424+00:00,Qiyana,qiyana,MIDDLE,3,XinZhao,xinzhao,54.42,283
u.gg,https://u.gg/lol/champions/qiyana/counter,2026-06-06T10:31:54.531424+00:00,Qiyana,qiyana,MIDDLE,4,Lux,lux,54.1,597
u.gg,https://u.gg/lol/champions/qiyana/counter,2026-06-06T10:31:54.531424+00:00,Qiyana,qiyana,MIDDLE,5,Zoe,zoe,54.09,464
u.gg,https://u.gg/lol/champions/kayn/counter,2026-06-06T10:31:57.573631+00:00,Kayn,kayn,JUNGLE,1,MonkeyKing,wukong,52.98,2367
u.gg,https://u.gg/lol/champions/kayn/counter,2026-06-06T10:31:57.573631+00:00,Kayn,kayn,JUNGLE,2,Rammus,rammus,52.76,980
u.gg,https://u.gg/lol/champions/kayn/counter,2026-06-06T10:31:57.573631+00:00,Kayn,kayn,JUNGLE,3,Nidalee,nidalee,52.64,1041
u.gg,https://u.gg/lol/champions/kayn/counter,2026-06-06T10:31:57.573631+00:00,Kayn,kayn,JUNGLE,4,Nocturne,nocturne,52.27,4100
u.gg,https://u.gg/lol/champions/kayn/counter,2026-06-06T10:31:57.573631+00:00,Kayn,kayn,JUNGLE,5,Volibear,volibear,52.25,599
u.gg,https://u.gg/lol/champions/swain/counter,2026-06-06T10:32:00.313489+00:00,Swain,swain,UTILITY,1,Shaco,shaco,57.47,174
u.gg,https://u.gg/lol/champions/swain/counter,2026-06-06T10:32:00.313489+00:00,Swain,swain,UTILITY,2,Neeko,neeko,56.92,260
u.gg,https://u.gg/lol/champions/swain/counter,2026-06-06T10:32:00.313489+00:00,Swain,swain,UTILITY,3,Soraka,soraka,56.86,714
u.gg,https://u.gg/lol/champions/swain/counter,2026-06-06T10:32:00.313489+00:00,Swain,swain,UTILITY,4,Zyra,zyra,56.82,447
u.gg,https://u.gg/lol/champions/swain/counter,2026-06-06T10:32:00.313489+00:00,Swain,swain,UTILITY,5,Sona,sona,56.15,358
u.gg,https://u.gg/lol/champions/zilean/counter,2026-06-06T10:32:03.113911+00:00,Zilean,zilean,UTILITY,1,TahmKench,tahmkench,54.66,461
u.gg,https://u.gg/lol/champions/zilean/counter,2026-06-06T10:32:03.113911+00:00,Zilean,zilean,UTILITY,2,Poppy,poppy,53.48,230
u.gg,https://u.gg/lol/champions/zilean/counter,2026-06-06T10:32:03.113911+00:00,Zilean,zilean,UTILITY,3,Bard,bard,51.83,1582
u.gg,https://u.gg/lol/champions/zilean/counter,2026-06-06T10:32:03.113911+00:00,Zilean,zilean,UTILITY,4,Milio,milio,51.71,1286
u.gg,https://u.gg/lol/champions/zilean/counter,2026-06-06T10:32:03.113911+00:00,Zilean,zilean,UTILITY,5,Soraka,soraka,51.62,1081
u.gg,https://u.gg/lol/champions/elise/counter,2026-06-06T10:32:05.069912+00:00,Elise,elise,JUNGLE,1,RekSai,reksai,55.47,402
u.gg,https://u.gg/lol/champions/elise/counter,2026-06-06T10:32:05.069912+00:00,Elise,elise,JUNGLE,2,Pantheon,pantheon,55.21,192
u.gg,https://u.gg/lol/champions/elise/counter,2026-06-06T10:32:05.069912+00:00,Elise,elise,JUNGLE,3,Warwick,warwick,55.12,381
u.gg,https://u.gg/lol/champions/elise/counter,2026-06-06T10:32:05.069912+00:00,Elise,elise,JUNGLE,4,Sejuani,sejuani,54.95,182
u.gg,https://u.gg/lol/champions/elise/counter,2026-06-06T10:32:05.069912+00:00,Elise,elise,JUNGLE,5,Nocturne,nocturne,54.9,1082
u.gg,https://u.gg/lol/champions/zyra/counter,2026-06-06T10:32:09.354292+00:00,Zyra,zyra,JUNGLE,1,TahmKench,tahmkench,56.54,382
u.gg,https://u.gg/lol/champions/zyra/counter,2026-06-06T10:32:09.354292+00:00,Zyra,zyra,JUNGLE,2,Yuumi,yuumi,54.6,804
u.gg,https://u.gg/lol/champions/zyra/counter,2026-06-06T10:32:09.354292+00:00,Zyra,zyra,JUNGLE,3,Nautilus,nautilus,54.2,1417
u.gg,https://u.gg/lol/champions/zyra/counter,2026-06-06T10:32:09.354292+00:00,Zyra,zyra,JUNGLE,4,Rell,rell,53.83,574
u.gg,https://u.gg/lol/champions/zyra/counter,2026-06-06T10:32:09.354292+00:00,Zyra,zyra,JUNGLE,5,Sona,sona,53.57,476
u.gg,https://u.gg/lol/champions/veigar/counter,2026-06-06T10:32:12.651138+00:00,Veigar,veigar,MIDDLE,1,Katarina,katarina,55.37,1723
u.gg,https://u.gg/lol/champions/veigar/counter,2026-06-06T10:32:12.651138+00:00,Veigar,veigar,MIDDLE,2,Xerath,xerath,55.25,1618
u.gg,https://u.gg/lol/champions/veigar/counter,2026-06-06T10:32:12.651138+00:00,Veigar,veigar,MIDDLE,3,Riven,riven,54.64,280
u.gg,https://u.gg/lol/champions/veigar/counter,2026-06-06T10:32:12.651138+00:00,Veigar,veigar,MIDDLE,4,Akshan,akshan,53.96,593
u.gg,https://u.gg/lol/champions/veigar/counter,2026-06-06T10:32:12.651138+00:00,Veigar,veigar,MIDDLE,5,Leblanc,leblanc,53.32,737
u.gg,https://u.gg/lol/champions/annie/counter,2026-06-06T10:32:14.677856+00:00,Annie,annie,MIDDLE,1,Riven,riven,54.63,227
u.gg,https://u.gg/lol/champions/annie/counter,2026-06-06T10:32:14.677856+00:00,Annie,annie,MIDDLE,2,Anivia,anivia,54.61,608
u.gg,https://u.gg/lol/champions/annie/counter,2026-06-06T10:32:14.677856+00:00,Annie,annie,MIDDLE,3,Qiyana,qiyana,54.01,474
u.gg,https://u.gg/lol/champions/annie/counter,2026-06-06T10:32:14.677856+00:00,Annie,annie,MIDDLE,4,Fizz,fizz,53.05,837
u.gg,https://u.gg/lol/champions/annie/counter,2026-06-06T10:32:14.677856+00:00,Annie,annie,MIDDLE,5,Diana,diana,53.02,777
u.gg,https://u.gg/lol/champions/illaoi/counter,2026-06-06T10:32:18.560654+00:00,Illaoi,illaoi,TOP,1,Varus,varus,57.37,312
u.gg,https://u.gg/lol/champions/illaoi/counter,2026-06-06T10:32:18.560654+00:00,Illaoi,illaoi,TOP,2,Poppy,poppy,57.14,231
u.gg,https://u.gg/lol/champions/illaoi/counter,2026-06-06T10:32:18.560654+00:00,Illaoi,illaoi,TOP,3,Teemo,teemo,55.65,699
u.gg,https://u.gg/lol/champions/illaoi/counter,2026-06-06T10:32:18.560654+00:00,Illaoi,illaoi,TOP,4,Heimerdinger,heimerdinger,55.61,205
u.gg,https://u.gg/lol/champions/illaoi/counter,2026-06-06T10:32:18.560654+00:00,Illaoi,illaoi,TOP,5,Anivia,anivia,55.25,181
u.gg,https://u.gg/lol/champions/aurelionsol/counter,2026-06-06T10:32:20.734240+00:00,AurelionSol,aurelionsol,MIDDLE,1,Riven,riven,60.14,138
u.gg,https://u.gg/lol/champions/aurelionsol/counter,2026-06-06T10:32:20.734240+00:00,AurelionSol,aurelionsol,MIDDLE,2,Yone,yone,58.55,813
u.gg,https://u.gg/lol/champions/aurelionsol/counter,2026-06-06T10:32:20.734240+00:00,AurelionSol,aurelionsol,MIDDLE,3,Fizz,fizz,58.4,613
u.gg,https://u.gg/lol/champions/aurelionsol/counter,2026-06-06T10:32:20.734240+00:00,AurelionSol,aurelionsol,MIDDLE,4,Velkoz,velkoz,57.95,195
u.gg,https://u.gg/lol/champions/aurelionsol/counter,2026-06-06T10:32:20.734240+00:00,AurelionSol,aurelionsol,MIDDLE,5,XinZhao,xinzhao,57.2,236
u.gg,https://u.gg/lol/champions/shyvana/counter,2026-06-06T10:32:22.778551+00:00,Shyvana,shyvana,JUNGLE,1,Sylas,sylas,56.22,1994
u.gg,https://u.gg/lol/champions/shyvana/counter,2026-06-06T10:32:22.778551+00:00,Shyvana,shyvana,JUNGLE,2,Ivern,ivern,54.96,393
u.gg,https://u.gg/lol/champions/shyvana/counter,2026-06-06T10:32:22.778551+00:00,Shyvana,shyvana,JUNGLE,3,Darius,darius,53.51,271
u.gg,https://u.gg/lol/champions/shyvana/counter,2026-06-06T10:32:22.778551+00:00,Shyvana,shyvana,JUNGLE,4,Evelynn,evelynn,52.28,857
u.gg,https://u.gg/lol/champions/shyvana/counter,2026-06-06T10:32:22.778551+00:00,Shyvana,shyvana,JUNGLE,5,MasterYi,masteryi,52.17,1961
u.gg,https://u.gg/lol/champions/teemo/counter,2026-06-06T10:32:25.521496+00:00,Teemo,teemo,TOP,1,Olaf,olaf,54.52,1205
u.gg,https://u.gg/lol/champions/teemo/counter,2026-06-06T10:32:25.521496+00:00,Teemo,teemo,TOP,2,Sion,sion,54.12,2125
u.gg,https://u.gg/lol/champions/teemo/counter,2026-06-06T10:32:25.521496+00:00,Teemo,teemo,TOP,3,DrMundo,drmundo,53.4,1178
u.gg,https://u.gg/lol/champions/teemo/counter,2026-06-06T10:32:25.521496+00:00,Teemo,teemo,TOP,4,Akali,akali,52.74,1077
u.gg,https://u.gg/lol/champions/teemo/counter,2026-06-06T10:32:25.521496+00:00,Teemo,teemo,TOP,5,Yasuo,yasuo,52.57,1149
u.gg,https://u.gg/lol/champions/corki/counter,2026-06-06T10:32:27.673287+00:00,Corki,corki,BOTTOM,1,Sivir,sivir,56.39,399
u.gg,https://u.gg/lol/champions/corki/counter,2026-06-06T10:32:27.673287+00:00,Corki,corki,BOTTOM,2,Xayah,xayah,55.38,381
u.gg,https://u.gg/lol/champions/corki/counter,2026-06-06T10:32:27.673287+00:00,Corki,corki,BOTTOM,3,Jinx,jinx,55.3,1273
u.gg,https://u.gg/lol/champions/corki/counter,2026-06-06T10:32:27.673287+00:00,Corki,corki,BOTTOM,4,Kalista,kalista,55.06,178
u.gg,https://u.gg/lol/champions/corki/counter,2026-06-06T10:32:27.673287+00:00,Corki,corki,BOTTOM,5,Zeri,zeri,54.95,475
u.gg,https://u.gg/lol/champions/nilah/counter,2026-06-06T10:32:29.327191+00:00,Nilah,nilah,BOTTOM,1,Swain,swain,61.82,110
u.gg,https://u.gg/lol/champions/nilah/counter,2026-06-06T10:32:29.327191+00:00,Nilah,nilah,BOTTOM,2,Seraphine,seraphine,55.26,114
u.gg,https://u.gg/lol/champions/nilah/counter,2026-06-06T10:32:29.327191+00:00,Nilah,nilah,BOTTOM,3,Xayah,xayah,53.75,400
