champion_id,champion_name,position,feature_version,pick_count,win_count,surrender_loss_count,position_share,is_primary_position,created_at
238,Zed,JUNGLE,v2_timeseries_7_15_16_9_only,42,19,8,0.130031,False,2026-06-07T21:17:37+00:00
238,Zed,MIDDLE,v2_timeseries_7_15_16_9_only,249,132,30,0.770898,True,2026-06-07T21:17:37+00:00
238,Zed,TOP,v2_timeseries_7_15_16_9_only,26,13,5,0.080495,False,2026-06-07T21:17:37+00:00
238,Zed,UTILITY,v2_timeseries_7_15_16_9_only,4,3,0,0.012384,False,2026-06-07T21:17:37+00:00
221,Zeri,BOTTOM,v2_timeseries_7_15_16_9_only,77,41,7,0.9625,True,2026-06-07T21:17:37+00:00
221,Zeri,MIDDLE,v2_timeseries_7_15_16_9_only,2,2,0,0.025,False,2026-06-07T21:17:37+00:00
221,Zeri,TOP,v2_timeseries_7_15_16_9_only,1,1,0,0.0125,False,2026-06-07T21:17:37+00:00
115,Ziggs,BOTTOM,v2_timeseries_7_15_16_9_only,35,19,5,0.673077,True,2026-06-07T21:17:37+00:00
115,Ziggs,MIDDLE,v2_timeseries_7_15_16_9_only,14,5,0,0.269231,False,2026-06-07T21:17:37+00:00
115,Ziggs,UTILITY,v2_timeseries_7_15_16_9_only,3,2,0,0.057692,False,2026-06-07T21:17:37+00:00
26,Zilean,MIDDLE,v2_timeseries_7_15_16_9_only,7,4,1,0.122807,False,2026-06-07T21:17:37+00:00
26,Zilean,UTILITY,v2_timeseries_7_15_16_9_only,50,27,9,0.877193,True,2026-06-07T21:17:37+00:00
142,Zoe,MIDDLE,v2_timeseries_7_15_16_9_only,104,43,26,0.83871,True,2026-06-07T21:17:37+00:00
142,Zoe,TOP,v2_timeseries_7_15_16_9_only,6,3,1,0.048387,False,2026-06-07T21:17:37+00:00
142,Zoe,UTILITY,v2_timeseries_7_15_16_9_only,14,7,3,0.112903,False,2026-06-07T21:17:37+00:00
143,Zyra,BOTTOM,v2_timeseries_7_15_16_9_only,1,0,1,0.011628,False,2026-06-07T21:17:37+00:00
143,Zyra,JUNGLE,v2_timeseries_7_15_16_9_only,33,17,8,0.383721,False,2026-06-07T21:17:37+00:00
143,Zyra,MIDDLE,v2_timeseries_7_15_16_9_only,2,0,1,0.023256,False,2026-06-07T21:17:37+00:00
143,Zyra,UTILITY,v2_timeseries_7_15_16_9_only,50,24,8,0.581395,True,2026-06-07T21:17:37+00:00
